"cat","catnum","level","statcode","fips","abbrev","name","isstate","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013"
"origin",3,6,"midEast",47260,,"Virginia Beach-Norfolk-Newport News, VA-NC",0,,,,0.05880484,0.06895872,0.07716955,,
"origin",3,6,"midEast",47900,,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0,,,,0.14075125,0.13010857,0.12908517,,
"origin",3,6,"midEast",48620,,"Wichita, KS",0,,,,0.05922433,0.05433317,0.04770957,,
"origin",3,6,"midEast",49340,,"Worcester, MA",0,,,,0.16326255,0.18736829,0.15542775,,
"origin",3,6,"midEast",49660,,"Youngstown-Warren-Boardman, OH-PA",0,,,,,,,,
"origin",3,7,"southAmerica",1,"AL","Alabama",1,0.05033873,0.02436201,0.01575637,0.02909564,0.04136581,0.03273461,0.02010798,0.03399186
"origin",3,7,"southAmerica",2,"AK","Alaska",1,0.01312131,0.02138712,0.0292158,0.05772835,0.05945174,0.02228999,0.02644029,0.06268516
"origin",3,7,"southAmerica",4,"AZ","Arizona",1,0.01389411,0.01304255,0.01865418,0.0212246,0.01734204,0.01623955,0.0151233,0.01542525
"origin",3,7,"southAmerica",5,"AR","Arkansas",1,0.03162906,0.01465159,0.01889712,0.01573734,0.02216037,0.02668446,0.01437652,0.00903157
"origin",3,7,"southAmerica",6,"CA","California",1,0.01993388,0.02088905,0.01895056,0.0178504,0.01889479,0.01915928,0.01931867,0.01948823
"origin",3,7,"southAmerica",8,"CO","Colorado",1,0.01798381,0.02167203,0.02255232,0.02222798,0.0233839,0.02212558,0.02311997,0.02592838
"origin",3,7,"southAmerica",9,"CT","Connecticut",1,0.15805884,0.16588539,0.16087976,0.15936098,0.16119485,0.16020109,0.15589376,0.15742499
"origin",3,7,"southAmerica",10,"DE","Delaware",1,0.0611313,0.06387337,0.03967221,0.05032558,0.11338136,0.09963815,0.06215956,0.05353219
"origin",3,7,"southAmerica",11,"DC","District of Columbia",1,0.03724176,0.04174273,0.04122845,0.03629191,0.04502432,0.06338464,0.06171893,0.11300057
"origin",3,7,"southAmerica",12,"FL","Florida",1,0.18332595,0.18247002,0.18408944,0.18521342,0.18869472,0.18708472,0.18224125,0.18221924
"origin",3,7,"southAmerica",13,"GA","Georgia",1,0.05964737,0.06464452,0.06264048,0.06461944,0.06210947,0.05164345,0.05379635,0.05001638
"origin",3,7,"southAmerica",15,"HI","Hawaii",1,0.01690596,0.01556628,0.01764851,0.01334775,0.01460832,0.0182923,0.01710838,0.01629124
"origin",3,7,"southAmerica",16,"ID","Idaho",1,0.02326038,0.0236838,0.02712829,0.02379166,0.02181969,0.03979741,0.03370601,0.01064437
"origin",3,7,"southAmerica",17,"IL","Illinois",1,0.02539476,0.02646093,0.0253158,0.02732544,0.03061146,0.02954791,0.02826724,0.02501986
"origin",3,7,"southAmerica",18,"IN","Indiana",1,0.03249165,0.03742416,0.03763734,0.03550155,0.033922,0.02794915,0.02906987,0.03356215
"origin",3,7,"southAmerica",19,"IA","Iowa",1,0.03699088,0.03199046,0.0149307,0.02275269,0.02164047,0.01646843,0.01727927,0.01778692
"origin",3,7,"southAmerica",20,"KS","Kansas",1,0.02956909,0.0207756,0.01732593,0.01320286,0.01539436,0.03515028,0.04069295,0.02898578
"origin",3,7,"southAmerica",21,"KY","Kentucky",1,0.02258036,0.0559822,0.05007672,0.02522519,0.04374146,0.03337836,0.01782977,0.02923208
"origin",3,7,"southAmerica",22,"LA","Louisiana",1,0.06178911,0.0592703,0.07925142,0.08064866,0.07254485,0.05277291,0.02983763,0.03055558
"origin",3,7,"southAmerica",23,"ME","Maine",1,0.03241244,0.02320263,0.03036994,0.0370697,0.02855679,0.01451845,0.03867216,0.05931221
"origin",3,7,"southAmerica",24,"MD","Maryland",1,0.08841096,0.08097643,0.06722558,0.0651891,0.06808416,0.06654146,0.06961693,0.07705251
"origin",3,7,"southAmerica",25,"MA","Massachusetts",1,0.10353479,0.10527296,0.11468867,0.11006855,0.10957427,0.11166559,0.10882015,0.10582327
"origin",3,7,"southAmerica",26,"MI","Michigan",1,0.01973439,0.0170577,0.01839323,0.02173245,0.01973294,0.02688957,0.02968572,0.01914318
"origin",3,7,"southAmerica",27,"MN","Minnesota",1,0.04730255,0.03310084,0.04609195,0.05156367,0.04528016,0.04398765,0.03902562,0.04164566
"origin",3,7,"southAmerica",28,"MS","Mississippi",1,0.03320856,0.03195519,0.03431078,0.04897857,0.07906172,0.05602135,0.01550283,0.02532808
"origin",3,7,"southAmerica",29,"MO","Missouri",1,0.03269719,0.03767934,0.03245727,0.02584616,0.0303315,0.0332707,0.0388132,0.03521536
"origin",3,7,"southAmerica",30,"MT","Montana",1,0.08061608,0.04952529,0.0301011,0.02027797,0.05807969,0.0686521,0.01684533,0.01916196
"origin",3,7,"southAmerica",31,"NE","Nebraska",1,0.01187482,0.01956588,0.01238848,0.00965155,0.01009676,0.00867906,0.00912874,0.02219029
"origin",3,7,"southAmerica",32,"NV","Nevada",1,0.02656596,0.02221587,0.01951909,0.02322887,0.02509037,0.02213876,0.02391827,0.02546171
"origin",3,7,"southAmerica",33,"NH","New Hampshire",1,0.04038522,0.08680797,0.14977264,0.13528034,0.05980922,0.05713574,0.10244413,0.10484447
"origin",3,7,"southAmerica",34,"NJ","New Jersey",1,0.16571935,0.1726301,0.17626011,0.17069721,0.17257743,0.17302762,0.16646169,0.16714987
"origin",3,7,"southAmerica",35,"NM","New Mexico",1,0.01916817,0.01652675,0.0141947,0.00991421,0.01315845,0.0108794,0.01070307,0.01475452
"origin",3,7,"southAmerica",36,"NY","New York",1,0.13542365,0.13497658,0.13251367,0.13147163,0.13218056,0.13243899,0.13310161,0.13247214
"origin",3,7,"southAmerica",37,"NC","North Carolina",1,0.04358649,0.0450843,0.04791006,0.05193127,0.05602858,0.05415377,0.04678142,0.04723457
"origin",3,7,"southAmerica",38,"ND","North Dakota",1,0.03781703,,,0.06076491,0.0700843,0.02527973,0.09204728,0.07045296
"origin",3,7,"southAmerica",39,"OH","Ohio",1,0.04224383,0.03382605,0.04296962,0.04923582,0.04591872,0.03648328,0.03353068,0.03535822
"origin",3,7,"southAmerica",40,"OK","Oklahoma",1,0.03584961,0.02621339,0.03228343,0.029245,0.0269192,0.02736888,0.01515087,0.01300932
"origin",3,7,"southAmerica",41,"OR","Oregon",1,0.02496984,0.01931454,0.02101522,0.01901307,0.01870618,0.01847092,0.01330436,0.01020649
"origin",3,7,"southAmerica",42,"PA","Pennsylvania",1,0.05762205,0.06475402,0.06597381,0.06624769,0.06652599,0.08239806,0.08039401,0.06279431
"origin",3,7,"southAmerica",44,"RI","Rhode island",1,0.08805707,0.08573192,0.0768649,0.05837469,0.05572505,0.11864521,0.10842079,0.05917852
"origin",3,7,"southAmerica",45,"SC","South Carolina",1,0.0631189,0.07348778,0.08313517,0.0775153,0.05727515,0.07343988,0.08549183,0.07627801
"origin",3,7,"southAmerica",46,"SD","South Dakota",1,0.00183878,0,0,0.01619941,0.05901707,0.0407489,0.04546156,0.0634164
"origin",3,7,"southAmerica",47,"TN","Tennessee",1,0.04562583,0.03469171,0.03147722,0.03077974,0.03679978,0.0360372,0.03277154,0.03323204
"origin",3,7,"southAmerica",48,"TX","Texas",1,0.02032844,0.02177301,0.02265272,0.02132594,0.02167349,0.02220148,0.02355871,0.02632635
"origin",3,7,"southAmerica",49,"UT","Utah",1,0.09983014,0.09106626,0.10984407,0.10732094,0.09259821,0.09584761,0.10581543,0.10093022
"origin",3,7,"southAmerica",50,"VT","Vermont",1,0.04970159,0.06198249,0.03715703,0.02344397,0.04149669,0.09891675,0.08681171,0.01359495
"origin",3,7,"southAmerica",51,"VA","Virginia",1,0.11185788,0.10636362,0.09960741,0.10940888,0.11449862,0.10443155,0.09590238,0.09555821
"origin",3,7,"southAmerica",53,"WA","Washington",1,0.01537181,0.0137394,0.0178288,0.02189725,0.02014224,0.01895826,0.0184343,0.01900449
"origin",3,7,"southAmerica",54,"WV","West Virginia",1,0.04146205,0.07440969,0.04381316,0.04135981,0.03482653,0.07248276,0.08682654,0.05375384
"origin",3,7,"southAmerica",55,"WI","Wisconsin",1,0.0333484,0.04343165,0.04238551,0.02509364,0.03415344,0.03798065,0.03488928,0.03697219
"origin",3,7,"southAmerica",56,"WY","Wyoming",1,0,0.00695757,0.00732833,0.00391433,0.0507717,0.07452118,0.02793031,0.00474955
"origin",3,7,"southAmerica",0,"US","United States",1,0.0587944,0.05904937,0.05870463,0.05818434,0.05920742,0.05917223,0.05841924,0.05847582
"origin",3,7,"southAmerica",10420,,"Akron, OH",0,,,,0.0251354,0.0196115,0.01414605,,
"origin",3,7,"southAmerica",10580,,"Albany-Schenectady-Troy, NY",0,,,,0.16084516,0.13948271,0.14032081,,
"origin",3,7,"southAmerica",10740,,"Albuquerque, NM",0,,,,0.01389592,0.02064102,0.02238794,,
"origin",3,7,"southAmerica",10900,,"Allentown-Bethlehem-Easton, PA-NJ",0,,,,0.15552657,0.14671271,0.15024695,,
"origin",3,7,"southAmerica",12060,,"Atlanta-Sandy Springs-Marietta, GA",0,,,,0.07373549,0.0695308,0.05650321,,
"origin",3,7,"southAmerica",12260,,"Augusta-Richmond County, GA-SC",0,,,,0.02508411,0.03810226,0.04551787,,
"origin",3,7,"southAmerica",12420,,"Austin-Round Rock, TX",0,,,,0.01885348,0.0235115,0.03169263,,
"origin",3,7,"southAmerica",12540,,"Bakersfield, CA",0,,,,0.00448355,0.00253075,0.00199208,,
"origin",3,7,"southAmerica",12580,,"Baltimore-Towson, MD",0,,,,0.04043987,0.04709006,0.04986775,,
"origin",3,7,"southAmerica",12940,,"Baton Rouge, LA",0,,,,0.06023044,0.06665206,0.03959627,,
"origin",3,7,"southAmerica",13820,,"Birmingham-Hoover, AL",0,,,,0.01917624,0.04792285,0.03536784,,
"origin",3,7,"southAmerica",14260,,"Boise City-Nampa, ID",0,,,,0.00321217,0.02038364,0.04439002,,
"origin",3,7,"southAmerica",14460,,"Boston-Cambridge-Quincy, MA-NH",0,,,,0.10556934,0.10775586,0.11007408,,
"origin",3,7,"southAmerica",14600,,"Bradenton-Sarasota-Venice, FL",0,,,,0.10916484,0.10839442,0.12601106,,
"origin",3,7,"southAmerica",14860,,"Bridgeport-Stamford-Norwalk, CT",0,,,,0.21630716,0.2052934,0.2066394,,
"origin",3,7,"southAmerica",15380,,"Buffalo-Niagara Falls, NY",0,,,,0.04352957,0.06394244,0.07350016,,
"origin",3,7,"southAmerica",16700,,"Charleston-North Charleston-Summerville, SC",0,,,,0.03865015,0.02531693,0.05776633,,
"origin",3,7,"southAmerica",16740,,"Charlotte-Gastonia-Concord, NC-SC",0,,,,0.09168931,0.09030286,0.07732229,,
"origin",3,7,"southAmerica",16860,,"Chattanooga, TN-GA",0,,,,0.03542488,0.03626393,0.03487087,,
"origin",3,7,"southAmerica",16980,,"Chicago-Naperville-Joliet, IL-IN-WI",0,,,,0.02761582,0.03101853,0.02898529,,
"origin",3,7,"southAmerica",17140,,"Cincinnati-Middletown, OH-KY-IN",0,,,,0.03018266,0.02525359,0.03633207,,
"origin",3,7,"southAmerica",17460,,"Cleveland-Elyria-Mentor, OH",0,,,,0.04812118,0.04832029,0.03436258,,
"origin",3,7,"southAmerica",17820,,"Colorado Springs, CO",0,,,,0.02759432,0.03633594,0.04960423,,
"origin",3,7,"southAmerica",17900,,"Columbia, SC",0,,,,0.07149863,0.05193675,0.05348606,,
"origin",3,7,"southAmerica",18140,,"Columbus, OH",0,,,,0.04352884,0.03835385,0.03641522,,
"origin",3,7,"southAmerica",19100,,"Dallas-Fort Worth-Arlington, TX",0,,,,0.02132111,0.02210306,0.02516122,,
"origin",3,7,"southAmerica",19380,,"Dayton, OH",0,,,,0.13342974,0.10482327,0.04599238,,
"origin",3,7,"southAmerica",19740,,"Denver-Aurora-Broomfield, CO",0,,,,0.02494256,0.02420251,0.02229377,,
"origin",3,7,"southAmerica",19780,,"Des Moines-West Des Moines, IA",0,,,,0.03592489,0.02200727,0.01865982,,
"origin",3,7,"southAmerica",19820,,"Detroit-Warren-Livonia, MI",0,,,,0.01801657,0.0133677,0.01660332,,
"origin",3,7,"southAmerica",21340,,"El Paso, TX",0,,,,0.01121908,0.0113506,0.00940909,,
"origin",3,7,"southAmerica",23420,,"Fresno, CA",0,,,,0.01134299,0.01459984,0.0114067,,
"origin",3,7,"southAmerica",24340,,"Grand Rapids-Wyoming, MI",0,,,,0.02601159,0.0322676,0.06681456,,
"origin",3,7,"southAmerica",24660,,"Greensboro-High Point, NC",0,,,,0.03090453,0.03334069,0.02456578,,
"origin",3,7,"southAmerica",24860,,"Greenville-Mauldin-Easley, SC",0,,,,0.11753339,0.07718061,0.12221975,,
"origin",3,7,"southAmerica",25420,,"Harrisburg-Carlisle, PA",0,,,,0.03193758,0.06433939,0.13287692,,
"origin",3,7,"southAmerica",25540,,"Hartford-West Hartford-East Hartford, CT",0,,,,0.09877054,0.11712413,0.12571306,,
"origin",3,7,"southAmerica",26180,,"Honolulu, HI",0,,,,0.00848756,0.01274297,0.01242999,,
"origin",3,7,"southAmerica",26420,,"Houston-Sugar Land-Baytown, TX",0,,,,0.03228435,0.03220416,0.03302071,,
"origin",3,7,"southAmerica",26900,,"Indianapolis-Carmel, IN",0,,,,0.04931692,0.0460254,0.03195004,,
"origin",3,7,"southAmerica",27140,,"Jackson, MS",0,,,,,,,,
"origin",3,7,"southAmerica",27260,,"Jacksonville, FL",0,,,,0.14011418,0.13400827,0.10880293,,
"origin",3,7,"southAmerica",28140,,"Kansas City, MO-KS",0,,,,0.01675897,0.0294677,0.03969583,,
"origin",3,7,"southAmerica",28940,,"Knoxville, TN",0,,,,0.01643255,0.02113742,0.02807683,,
"origin",3,7,"southAmerica",29460,,"Lakeland-Winter Haven, FL",0,,,,0.06566807,0.06587362,0.08344648,,
"origin",3,7,"southAmerica",29540,,"Lancaster, PA",0,,,,0.07867337,0.04865435,0.14023604,,
"origin",3,7,"southAmerica",29620,,"Lansing-East Lansing, MI",0,,,,0.01910444,0.02219103,0.03244691,,
"origin",3,7,"southAmerica",29820,,"Las Vegas-Paradise, NV",0,,,,0.0228203,0.0243428,0.02271028,,
"origin",3,7,"southAmerica",30780,,"Little Rock-North Little Rock-Conway, AR",0,,,,0.04004375,0.04903788,0.04838537,,
"origin",3,7,"southAmerica",31100,,"Los Angeles-Long Beach-Santa Ana, CA",0,,,,0.02077069,0.02312092,0.02147582,,
"origin",3,7,"southAmerica",31140,,"LouisvilleJefferson County, KY-IN",0,,,,0.0492137,0.05876846,0.03520726,,
"origin",3,7,"southAmerica",31540,,"Madison, WI",0,,,,0.08959267,0.12093359,0.08481138,,
"origin",3,7,"southAmerica",32580,,"McAllen-Edinburg-Mission, TX",0,,,,0.01050206,0.00645355,0.00175486,,
"origin",3,7,"southAmerica",32820,,"Memphis, TN-MS-AR",0,,,,0.02683258,0.03015631,0.04018169,,
"origin",3,7,"southAmerica",33100,,"Miami-Fort Lauderdale-Pompano Beach, FL",0,,,,0.22753872,0.22896531,0.22441179,,
"origin",3,7,"southAmerica",33340,,"Milwaukee-Waukesha-West Allis, WI",0,,,,0.01342108,0.02375061,0.02319262,,
"origin",3,7,"southAmerica",33460,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,,,,0.05649215,0.04564307,0.04594592,,
"origin",3,7,"southAmerica",33700,,"Modesto, CA",0,,,,0.00325719,0.01159606,0.01999589,,
"origin",3,7,"southAmerica",34980,,"Nashville-Davidson-Murfreesboro-Franklin, TN",0,,,,0.03983441,0.05590992,0.0426058,,
"origin",3,7,"southAmerica",35300,,"New Haven-Milford, CT",0,,,,0.14956237,0.15415432,0.11856676,,
"origin",3,7,"southAmerica",35380,,"New Orleans-Metairie-Kenner, LA",0,,,,0.09845609,0.09423252,0.0674431,,
"origin",3,7,"southAmerica",35620,,"New York-Northern New Jersey-Long Island, NY-NJ-PA",0,,,,0.15028698,0.15189595,0.15445415,,
"origin",3,7,"southAmerica",36420,,"Oklahoma City, OK",0,,,,0.03112691,0.02428493,0.02194537,,
"origin",3,7,"southAmerica",36540,,"Omaha-Council Bluffs, NE-IA",0,,,,0.00883454,0.01236163,0.01610091,,
"origin",3,7,"southAmerica",36740,,"Orlando-Kissimmee, FL",0,,,,0.21037581,0.21776252,0.23410355,,
"origin",3,7,"southAmerica",37100,,"Oxnard-Thousand Oaks-Ventura, CA",0,,,,0.01969718,0.02417753,0.025209,,
"origin",3,7,"southAmerica",37340,,"Palm Bay-Melbourne-Titusville, FL",0,,,,0.10401569,0.09270397,0.15996997,,
"origin",3,7,"southAmerica",37980,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,,,,0.05430692,0.06505796,0.07373765,,
"origin",3,7,"southAmerica",38060,,"Phoenix-Mesa-Scottsdale, AZ",0,,,,0.02069702,0.01851305,0.01711787,,
"origin",3,7,"southAmerica",38300,,"Pittsburgh, PA",0,,,,0.0367509,0.04908436,0.0488104,,
"origin",3,7,"southAmerica",38860,,"Portland-South Portland-Biddeford, ME",0,,,,0.05446309,0.03808354,0.01362552,,
"origin",3,7,"southAmerica",38900,,"Portland-Vancouver-Beaverton, OR-WA",0,,,,0.022013,0.0257826,0.0233378,,
"origin",3,7,"southAmerica",39100,,"Poughkeepsie-Newburgh-Middletown, NY",0,,,,0.10072032,0.10519448,0.07422625,,
"origin",3,7,"southAmerica",39300,,"Providence-New Bedford-Fall River, RI-MA",0,,,,0.06693863,0.05935228,0.10053509,,
"origin",3,7,"southAmerica",39580,,"Raleigh-Cary, NC",0,,,,0.05484731,0.04382156,0.03865003,,
"origin",3,7,"southAmerica",40060,,"Richmond, VA",0,,,,0.07660525,0.07365178,0.05439467,,
"origin",3,7,"southAmerica",40140,,"Riverside-San Bernardino-Ontario, CA",0,,,,0.01837799,0.01905571,0.01862135,,
"origin",3,7,"southAmerica",40380,,"Rochester, NY",0,,,,0.06023448,0.06840245,0.04905359,,
"origin",3,7,"southAmerica",40900,,"Sacramento-Arden-Arcade-Roseville, CA",0,,,,0.0141885,0.01681198,0.01946923,,
"origin",3,7,"southAmerica",41180,,"St. Louis, MO-IL",0,,,,0.04027402,0.03954566,0.03541206,,
"origin",3,7,"southAmerica",41620,,"Salt Lake City, UT",0,,,,0.09496178,0.08544366,0.07777309,,
"origin",3,7,"southAmerica",41700,,"San Antonio, TX",0,,,,0.02871919,0.02439989,0.01473212,,
"origin",3,7,"southAmerica",41740,,"San Diego-Carlsbad-San Marcos, CA",0,,,,0.01839382,0.01591477,0.01690013,,
"origin",3,7,"southAmerica",41860,,"San Francisco-Oakland-Fremont, CA",0,,,,0.02454214,0.0255229,0.0277549,,
"origin",3,7,"southAmerica",41940,,"San Jose-Sunnyvale-Santa Clara, CA",0,,,,0.01596323,0.01762447,0.02015098,,
"origin",3,7,"southAmerica",42220,,"Santa Rosa-Petaluma, CA",0,,,,0.00779672,0.0064023,0.00483601,,
"origin",3,7,"southAmerica",42540,,"Scranton-Wilkes-Barre, PA",0,,,,0.07908358,0.13382193,0.14995246,,
"origin",3,7,"southAmerica",42660,,"Seattle-Tacoma-Bellevue, WA",0,,,,0.02421313,0.01796205,0.01840732,,
"origin",3,7,"southAmerica",44140,,"Springfield, MA",0,,,,0.07676512,0.05497007,0.08015796,,
"origin",3,7,"southAmerica",44700,,"Stockton, CA",0,,,,0.00982837,0.00912936,0.02936871,,
"origin",3,7,"southAmerica",45060,,"Syracuse, NY",0,,,,0.05730248,0.06042507,0.03353749,,
"origin",3,7,"southAmerica",45300,,"Tampa-St. Petersburg-Clearwater, FL",0,,,,0.11772735,0.14219157,0.15614805,,
"origin",3,7,"southAmerica",45780,,"Toledo, OH",0,,,,0.04812295,0.05723356,0.03234754,,
"origin",3,7,"southAmerica",46060,,"Tucson, AZ",0,,,,0.02766393,0.0105348,0.01561787,,
"origin",3,7,"southAmerica",46140,,"Tulsa, OK",0,,,,0.03008802,0.03608012,0.04212425,,
"origin",3,7,"southAmerica",47260,,"Virginia Beach-Norfolk-Newport News, VA-NC",0,,,,0.06608678,0.08197588,0.06917937,,
"origin",3,7,"southAmerica",47900,,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0,,,,0.09576764,0.10143838,0.09828353,,
"origin",3,7,"southAmerica",48620,,"Wichita, KS",0,,,,0.01494709,0.00576127,0.03833334,,
"origin",3,7,"southAmerica",49340,,"Worcester, MA",0,,,,0.17492288,0.13653605,0.13504533,,
"origin",3,7,"southAmerica",49660,,"Youngstown-Warren-Boardman, OH-PA",0,,,,,,,,
"origin",3,8,"seAsia",1,"AL","Alabama",1,0.06056518,0.05585667,0.04414101,0.04377497,0.04504768,0.05284451,0.04656212,0.03884688
"origin",3,8,"seAsia",2,"AK","Alaska",1,0.08507249,0.11486803,0.11658663,0.15230353,0.18684483,0.15686166,0.10835654,0.05476645
"origin",3,8,"seAsia",4,"AZ","Arizona",1,0.01902117,0.02013647,0.01915194,0.01868699,0.01962004,0.02057009,0.02324154,0.02648195
"origin",3,8,"seAsia",5,"AR","Arkansas",1,0.04522278,0.05522867,0.06797321,0.05649781,0.04290761,0.04951018,0.04861561,0.04125802
"origin",3,8,"seAsia",6,"CA","California",1,0.05688525,0.05442628,0.05349175,0.05600042,0.05861804,0.05899744,0.05861206,0.05922467
"origin",3,8,"seAsia",8,"CO","Colorado",1,0.04419522,0.04483268,0.04319226,0.03611355,0.0430498,0.04721721,0.04766294,0.04635691
"origin",3,8,"seAsia",9,"CT","Connecticut",1,0.02410717,0.03188882,0.03734376,0.03450074,0.02852034,0.0259321,0.02797019,0.03047371
"origin",3,8,"seAsia",10,"DE","Delaware",1,0.02206352,0.01105634,0.02514174,0.02509811,0.01056134,0.00474929,0.00575919,0.02103933
"origin",3,8,"seAsia",11,"DC","District of Columbia",1,0.00731435,0.02604834,0.02998433,0.01902257,0.01373014,0.00164419,0.01025885,0.01175866
"origin",3,8,"seAsia",12,"FL","Florida",1,0.01576908,0.01792681,0.02178292,0.02280473,0.01995907,0.01886764,0.02036321,0.01993221
"origin",3,8,"seAsia",13,"GA","Georgia",1,0.04600286,0.043804,0.04079081,0.04591901,0.04525157,0.04041281,0.03862641,0.03848391
"origin",3,8,"seAsia",15,"HI","Hawaii",1,0.05219645,0.05982498,0.05122517,0.06179931,0.07129849,0.04904401,0.05412818,0.0673078
"origin",3,8,"seAsia",16,"ID","Idaho",1,0.00906391,0.01903373,0.02928516,0.02368319,0.02165165,0.01887245,0.01607673,0.02022786
"origin",3,8,"seAsia",17,"IL","Illinois",1,0.01666502,0.01544825,0.01543271,0.01680151,0.01681101,0.01607379,0.01647853,0.01864052
"origin",3,8,"seAsia",18,"IN","Indiana",1,0.03036988,0.03520108,0.04497481,0.04170723,0.03949635,0.0341114,0.03461702,0.03200996
"origin",3,8,"seAsia",19,"IA","Iowa",1,0.09259,0.07744904,0.07558607,0.08277722,0.08212135,0.08654913,0.09689353,0.0876836
"origin",3,8,"seAsia",20,"KS","Kansas",1,0.0693481,0.06995204,0.07006355,0.08545841,0.09859876,0.07825394,0.05908962,0.07202572
"origin",3,8,"seAsia",21,"KY","Kentucky",1,0.0562604,0.04949896,0.05953837,0.04861479,0.03950395,0.05621243,0.06533245,0.05188319
"origin",3,8,"seAsia",22,"LA","Louisiana",1,0.16579284,0.17848808,0.1390288,0.14768413,0.17552246,0.13136122,0.11671416,0.12160782
"origin",3,8,"seAsia",23,"ME","Maine",1,0.0236386,0.1008903,0.12391741,0.06856477,0.05567294,0.07978456,0.10820207,0.08923052
"origin",3,8,"seAsia",24,"MD","Maryland",1,0.0324441,0.03323862,0.03256371,0.03731141,0.03807734,0.03166841,0.03269057,0.03784231
"origin",3,8,"seAsia",25,"MA","Massachusetts",1,0.07735374,0.07026009,0.06855399,0.06496359,0.06220452,0.06616251,0.06655265,0.05631607
"origin",3,8,"seAsia",26,"MI","Michigan",1,0.04678958,0.03951724,0.04096367,0.04186027,0.04208814,0.04591718,0.03830507,0.03210601
"origin",3,8,"seAsia",27,"MN","Minnesota",1,0.24230842,0.23451713,0.20864578,0.19878338,0.20426959,0.20107555,0.18701236,0.1984866
"origin",3,8,"seAsia",28,"MS","Mississippi",1,0.13207547,0.10777099,0.06799489,0.05697507,0.08083284,0.10308088,0.08124023,0.07935111
"origin",3,8,"seAsia",29,"MO","Missouri",1,0.080774,0.07529172,0.06224767,0.0551571,0.05642983,0.06404936,0.05353596,0.05450046
"origin",3,8,"seAsia",30,"MT","Montana",1,0.02374155,0.06787587,0.05612362,0.05314422,0.03799962,0.05711339,0.05899194,0.0381649
"origin",3,8,"seAsia",31,"NE","Nebraska",1,0.06012771,0.05397383,0.063402,0.07957046,0.0569543,0.06147318,0.07250787,0.06256747
"origin",3,8,"seAsia",32,"NV","Nevada",1,0.03216058,0.02911113,0.02711516,0.01914759,0.01705571,0.02224671,0.02248144,0.02542882
"origin",3,8,"seAsia",33,"NH","New Hampshire",1,0.05733659,0.04528608,0.0667355,0.03924273,0.04185804,0.05102532,0.05333882,0.05597068
